
===========================================
RaceServer started at: Fri Nov 14 22:53:43 2025
===========================================
[2025-11-14 22:53:43] [INFO] === RaceServer Starting ===
[2025-11-14 22:53:43] [INFO] Port: 8030, Logfile: rs.txt
[2025-11-14 23:05:53] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:06:03] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:06:13] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:06:23] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:06:33] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:06:43] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:06:53] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:07:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:07:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:07:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:07:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:07:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:07:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:08:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:08:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:08:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:08:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:08:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:08:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:09:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:09:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:09:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:09:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:09:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:09:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:10:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:10:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:10:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:10:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:10:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:10:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:11:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:11:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:11:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:11:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:11:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:11:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:12:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:12:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:12:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:12:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:12:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:12:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:13:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:13:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:13:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:13:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:13:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:13:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:14:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:14:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:14:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:14:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:14:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:14:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:15:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:15:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:15:24] [DEBUG] Server stats - Active races: 0, Total players: 0
